68.150.198.166:8333,+Inf
71.227.144.113:8333,0.149997
vbgyk4ofk3eunwpm.onion:8333,+Inf
89.247.8.82:8333,0.003446
93.188.224.253:8333,+Inf
47.89.52.10:8333,+Inf
88.91.29.249:8333,+Inf
88.99.1.111:8333,+Inf
192.30.89.59:15738,0.001746
51.68.152.18:8333,+Inf
78.54.46.79:8333,0.003425
87.166.26.21:8333,0.004107
88.86.116.139:8333,+Inf
134.209.242.16:8333,+Inf
141.136.218.207:8333,+Inf
187.48.31.217:8333,0.000319
lgkvbvro67jomosw.onion:8333,+Inf
wqsvba7sen56b4jm.onion:8333,+Inf
95.211.174.137:8333,+Inf
[2804:7f5:f180:77dc:288d:35c4:bef2:4299]:8333,1.536683
[2a01:4f8:192:52f1::2]:8333,+Inf
rkdvqcrtfv6yt4oy.onion:8333,+Inf
185.148.147.47:8333,+Inf
193.70.78.148:8333,+Inf
93.231.114.113:8333,0.004197
67.176.36.2:8333,+Inf
79.163.150.229:8333,1.622413
[2600:6c50:487f:ceaa:c8e6:b22d:ab93:9897]:8333,0.001733
171.7.15.173:8333,+Inf
207.182.154.178:8333,+Inf
4qeszavhxiftyegn.onion:8333,+Inf
178.205.156.245:8333,4.301289
203.221.6.160:8333,144.723618
3.112.50.156:8333,+Inf
80.138.170.36:8333,140.032415
[2403:6200:88a2:f5f:c8a7:832b:9cea:669e]:8333,1.837516
134.209.252.174:8333,+Inf
172.104.181.119:8333,+Inf
176.103.112.7:8333,0.558985
[2a00:1fa3:676:bfff:a18e:8709:1ffd:50d7]:8333,0.043187
77.1.33.165:8333,0.003850
94.75.124.54:8333,+Inf
vpst3cuee5lopm3h.onion:8333,+Inf
y632nkryqa7wzpcd.onion:8333,+Inf
zq7iop4edxqkugjr.onion:8333,+Inf
195.201.110.177:8333,+Inf
3jwblc7ac2lbrb4m.onion:8333,+Inf
4vv5mvjkds5i7xgy.onion:8333,+Inf
[2a01:cb1c:8f1:9700:ce1b:e0d8:a40:7023]:8333,0.011439
d6tv4svevzdcsy3a.onion:8333,+Inf
104.199.142.247:8333,+Inf
173.212.197.63:8333,+Inf
185.117.74.21:8333,0.000026
5qruf37tn7oxrlja.onion:8333,+Inf
77.82.166.38:8333,0.771628
88.98.88.158:8333,+Inf
91.35.31.207:8333,0.000577
[2a01:e34:ec29:e8d0:3884:86b6:a4d:815b]:8333,+Inf
217.133.40.144:8333,+Inf
34.91.159.159:22220,+Inf
35.227.100.128:8333,+Inf
nvlf3nmnu5yby7fp.onion:8333,+Inf
wqhqbxjkpg3fq6lu.onion:8333,0.001779
[2a02:120b:c3ec:da70:1cb5:b98b:d3cd:46a6]:8333,+Inf
[2a02:c7f:cad0:cf00:9ce7:46fd:adf:c3a8]:8333,1.448595
jufcwynbzzv67y5e.onion:8333,0.042756
84.139.226.197:8333,0.003419
86.18.185.144:8333,52.173913
116.202.97.121:8333,+Inf
180.150.52.37:8333,+Inf
77.3.202.1:8333,0.089310
52.191.254.47:8333,+Inf
82.60.223.233:8333,0.255369
[2601:198:0:1f70::1]:8333,0.049458
[2a01:4f8:171:4dc::2]:8333,+Inf
eppj5oqu55q2johm.onion:8333,0.047401
138.232.18.242:12001,+Inf
178.128.206.59:8333,+Inf
31.179.127.164:8333,+Inf
lwmqzusjpzeif3gf.onion:8333,0.000067
71.211.170.107:8333,0.000094
87.207.103.222:8333,+Inf
89.45.67.63:8333,+Inf
[2001:41d0:1:e189::1]:8333,+Inf
177.16.108.87:8333,0.028109
41.96.8.147:8333,0.788955
45rsayrbf6hhekrv.onion:8333,+Inf
85.185.169.41:8333,+Inf
juo6cro2igeglyny.onion:8333,+Inf
uo2ibl4by6gnqhm3.onion:8333,0.011760
104.155.233.13:8333,+Inf
24.252.28.36:8333,+Inf
3.135.78.14:8333,5.898819
95.116.221.162:8333,0.054037
eeah7rpfmgvqek7m.onion:8333,+Inf
o6uadyeqokzrykid.onion:8333,+Inf
115.96.255.46:8333,0.134530
120.78.13.80:8333,+Inf
45.55.32.109:8333,+Inf
92.234.49.73:8333,+Inf
93.126.94.192:8333,+Inf
94.130.205.48:8333,+Inf
98.115.172.61:8333,0.003641
[2a02:2f0e:d803:e700:570:63a8:bbc6:ebc3]:8333,43.286573
159.89.187.165:8333,+Inf
62.194.186.174:8333,0.000119
71.31.91.16:8333,0.000579
djlqwxr2fdpgrakc.onion:8333,+Inf
[2a01:4f8:190:8361::2]:8333,+Inf
vmdkxfgtfn2xdqoz.onion:8333,+Inf
149.224.40.222:8333,0.004248
46.88.188.130:8333,0.004147
5.94.56.69:8333,0.031807
xum5hr7ujdbimaj5.onion:8333,+Inf
186.58.219.161:8333,0.000954
207.180.229.150:8333,+Inf
92.116.212.55:8333,0.004879
89.245.113.90:8333,+Inf
[2a02:810a:1440:4acc:3444:ce95:427d:6c29]:8333,2.884230
dwt26gvjyixwsowd.onion:8333,+Inf
77.99.8.212:8333,0.082170
85.238.220.200:8333,+Inf
87.142.201.100:8333,2.214136
35.154.66.71:8333,+Inf
95.216.184.51:8333,+Inf
ymv6qrb4g2ykkq4o.onion:8333,0.000187
119.76.150.83:8333,0.009430
136.32.20.188:8333,+Inf
136.49.241.21:8333,+Inf
80.192.98.110:8333,+Inf
89.245.88.190:8333,0.003417
[2001:b011:2012:1240:957:8f84:c698:85d]:8333,0.011389
[2403:6200:88a2:8da5:5944:8864:f9e8:5e39]:8333,5.734006
dc4yvg3scdnxzle3.onion:8333,+Inf
185.243.112.158:8333,+Inf
51.154.131.18:8333,+Inf
73.93.12.65:8333,+Inf
62.46.205.208:8333,0.000401
77.10.133.37:8333,0.006990
92.72.189.1:8333,0.066411
gqzrmzt4i6msit3h.onion:8333,0.000351
116.202.97.134:8333,+Inf
3.15.5.142:8333,+Inf
46.90.95.40:8333,0.003697
94.130.236.195:8333,+Inf
94.134.172.125:8333,0.057171
[2a01:4f8:a0:3001::2]:8333,+Inf
v3zdzmhiguvyrs4b.onion:8333,+Inf
13.124.74.157:8333,+Inf
218.102.182.126:8333,2.448910
63.32.178.253:8333,+Inf
82.67.236.19:8333,+Inf
87.11.188.185:8333,0.013824
88.130.107.145:8333,0.039989
91.196.222.131:8333,+Inf
[2001:16a2:f62:5c00:ed4c:6591:2976:8e6d]:8333,0.001819
100.14.204.60:8333,+Inf
102.132.224.211:8333,2.745123
210.185.102.207:8333,20.149254
znodhqf6dbk7iynk.onion:8333,0.001475
[2804:d41:ab14:7300:a457:7ef8:9b60:5802]:8333,0.528861
[2a01:4f9:2a:be3::2]:8433,+Inf
zdmp3o6uxiy65xu5.onion:8333,+Inf
61.5.58.224:8333,+Inf
[2001:41d0:8:9c6e::1]:8333,+Inf
vl2yktzjnewwjc5q.onion:8333,+Inf
188.4.247.253:8333,0.006562
203.221.103.175:8333,5.390230
41.90.210.42:8333,0.007313
77.0.3.167:8333,0.022561
7no34ysov3tn2gkx.onion:8333,+Inf
82.207.211.210:8333,0.003511
[2a01:e35:2e8b:e040:b546:aca1:b47d:53d1]:8333,8.962656
[2a02:120b:2c33:df10:192a:17bf:6278:690a]:8333,2.360140
116.202.115.101:8333,+Inf
18.136.74.240:8333,+Inf
2.56.99.239:8333,+Inf
gjgdxvxab6aoiilw.onion:8333,+Inf
34.219.15.143:8333,+Inf
87.157.246.184:8333,0.003580
94.199.178.233:8100,+Inf
95.179.141.207:8333,3.069163
[2a00:4802:260::3df5]:8333,0.572830
144.76.82.166:8333,+Inf
155.4.71.141:8333,0.000555
188.143.164.123:8333,+Inf
pudivvvtmmlhegmm.onion:8333,0.000508
72.197.93.128:8333,131.107739
95.216.32.24:8333,+Inf
[2003:e4:2724:3800:ba97:5aff:fec9:1f74]:8333,2.375454
[2800:810:547:857b:5fe1:1a74:d10c:e8de]:8333,0.338512
[2a00:7b80:452:4000::101]:8333,+Inf
142.93.109.28:8333,+Inf
185.224.80.108:8333,+Inf
212.109.198.157:33333,+Inf
60.132.121.224:8333,0.005928
[2804:14d:5cdf:87c3:a1ab:3087:afba:3df6]:8333,0.010044
41.80.171.163:8333,11.082606
46.28.204.21:8333,+Inf
5.201.164.104:8333,+Inf
124.149.38.216:8333,+Inf
67.205.146.211:8333,+Inf
drc2fh3lf6qh2qf3.onion:8333,+Inf
89.172.146.162:8333,0.642193
98.32.77.194:8333,0.159279
[2001:41d0:1004:27c6::]:8333,+Inf
upbjzazoaw3kt7xf.onion:8333,+Inf
y55zo5kkjyknufk7.onion:8333,+Inf
172.94.115.130:8333,0.078640
52.60.49.56:8333,+Inf
87.78.215.159:8334,12.820893
74.137.217.60:8333,+Inf
106.247.237.150:8333,0.000340
47.52.114.198:8885,+Inf
66.25.142.111:8333,0.002693
37.24.98.248:8333,0.350315
46.239.17.202:8333,0.004305
47.113.108.112:8333,+Inf
54.184.180.139:8333,+Inf
67.186.109.143:8333,1.693952
123.243.71.68:8333,+Inf
178.123.53.57:8333,0.000055
37.183.59.152:8333,0.001186
tmq5swtiydawo3cz.onion:8333,+Inf
67.205.131.158:8333,+Inf
91.49.60.22:8333,0.000206
95.216.203.192:8333,+Inf
70.64.48.41:8333,+Inf
77.166.83.167:8333,+Inf
92.194.120.225:8333,0.009007
[2003:e6:7707:3600:52e5:49ff:fe59:fac5]:8333,0.013055
[2408:8207:a820:98d0:84d7:e9d2:2c8f:398d]:8333,5.391912
159.69.85.172:8333,+Inf
186.19.219.57:8333,+Inf
35hb2ii46llc2376.onion:8333,+Inf
62.226.204.193:8333,0.542714
94.134.173.193:8333,0.003486
ldetos63sd6m3wmf.onion:8333,+Inf
vhpg4gmdnz6d7qyv.onion:8333,+Inf
37.230.169.199:8333,0.461203
46.194.36.94:8333,+Inf
47.108.78.200:8333,+Inf
80.128.146.36:8333,0.003989
99.233.1.235:8333,+Inf
xsgnqf2qgsay6pdh.onion:8333,0.000348
176.9.65.102:8333,+Inf
188.246.20.122:8333,+Inf
202.186.169.70:8333,0.000201
[240e:e0:d11f:6700:3cb6:1dea:e59:1b4f]:8333,0.066244
otsp2riql4fljmvv.onion:8333,0.000184
phq35676ez7gyypm.onion:8333,+Inf
18.218.209.198:8333,0.284453
193.159.136.46:8333,0.005102
3eypv3c272p7nxt4.onion:8333,+Inf
176.14.71.62:8333,0.006039
193.59.41.11:8333,+Inf
68.37.147.146:8333,+Inf
[2001:41d0:1:ffa8::1]:8333,+Inf
207.154.212.95:8333,+Inf
5.196.73.52:8334,+Inf
5.45.79.2:8333,+Inf
[2403:6200:88a0:731f:8989:593f:8f38:88df]:8333,+Inf
e5xcadhj2ozx4q7g.onion:8333,+Inf
y3mzljxnrciyrrmj.onion:8333,0.006851
186.214.59.102:8333,0.001030
31.180.141.84:8333,0.011341
88.217.123.238:8333,0.004185
88.9.157.64:8333,18.030050
94.36.218.10:8333,0.707298
165.22.213.76:8333,+Inf
198.48.246.18:8333,0.513677
3.16.81.173:8333,+Inf
92.28.238.234:8333,0.002193
94.190.41.137:8333,0.092988
[2804:14c:f429:829d:1057:717a:e1e6:efd1]:8333,0.008970
aqomatvzzooeuhy5.onion:8333,+Inf
185.173.232.228:8333,+Inf
35.158.16.183:8333,1.180473
77.10.26.118:8333,0.004551
97.88.71.243:8333,+Inf
xocvz3dzyu2kzu6f.onion:8333,0.005178
120.79.92.64:8333,+Inf
143.248.230.86:8333,+Inf
147.147.61.85:8333,+Inf
[2a01:4f8:161:3444::2]:8333,+Inf
144.76.37.126:8333,+Inf
31.181.53.12:8333,0.003721
94.68.137.61:11333,0.000911
213.202.212.157:8333,+Inf
5.138.221.130:8333,0.067098
5wmsbrrsvm45l4g2.onion:8333,+Inf
84.44.232.94:8334,0.003177
85.17.190.17:8333,+Inf
149.224.189.254:8333,+Inf
171.116.91.124:8333,0.048468
2.244.94.246:8333,0.003185
dpdjeslajxuc5b5i.onion:8333,0.000236
o73gwrgdbimenwry.onion:8333,0.048117
vaexpr25vjwa5333.onion:8333,+Inf
78.48.73.48:8333,0.004050
91.90.44.26:13630,2.660017
dcdghz7wnhv6jwqs.onion:8333,+Inf
oweumltt2d4jmstc.onion:8333,0.002806
102.182.126.78:8333,+Inf
34.221.229.176:8333,+Inf
73.43.113.254:8333,+Inf
91.1.28.85:8333,0.003868
[2a02:c7f:cad0:cf00:351b:cfc4:80b5:d7b8]:8333,2.670623
188.174.14.65:8333,0.004304
24.207.13.43:8333,0.003056
41.90.212.123:8333,0.196623
79.98.159.7:11333,+Inf
8.209.67.114:8333,0.000030
whmjanqoyzizzc4t.onion:8333,+Inf
115.64.178.165:8333,0.385410
124.123.142.86:8333,0.303380
165.227.25.162:8333,+Inf
78.110.72.246:8333,0.259954
91.18.48.117:8333,0.000105
bybiiy2wzwsrg66n.onion:8333,+Inf
77.181.133.237:8333,0.003923
86.167.195.176:8333,1.665606
91.121.116.107:8333,+Inf
92.201.51.144:8333,0.037609
93.136.150.170:8333,+Inf
2yltplyrio7risk6.onion:8333,+Inf
45.148.4.35:8333,0.134227
77.1.2.157:8333,1.123406
[2400:81c0:dc01:20:b924:b412:7a5a:c9ed]:8333,0.007159
169.0.87.55:8333,0.095170
173.249.7.254:8333,0.000033
31.150.171.241:8333,0.003787
5.164.27.158:8333,0.000059
[2001:b011:5005:1590:7c88:e39c:e450:f350]:8333,+Inf
115.96.84.141:8333,0.015081
116.34.189.55:8333,+Inf
129.13.189.212:8333,+Inf
82.54.121.38:8333,3.651424
87.142.205.72:8333,2.362076
90.189.123.103:8333,+Inf
[2001:48f8:402c:1fd:9c1a:cd21:bfd6:cdbd]:8333,0.415435
[2001:b011:2012:1475:d1c7:97da:3adf:ce84]:8333,+Inf
106.172.156.135:8333,0.034364
109.195.131.81:8333,+Inf
46.126.139.2:8333,+Inf
83.208.254.182:8333,+Inf
87.101.92.171:20595,0.000023
[2001:4b98:dc2:41:216:3eff:fe18:65b2]:8333,+Inf
109.183.251.77:8333,+Inf
18.219.11.223:8333,0.000375
46.10.58.56:8333,0.000625
pdoukmm24wwmu5jx.onion:8333,+Inf
zeqexleoudibxcau.onion:8333,0.000097
178.0.93.183:8333,0.000069
52.76.234.230:8333,+Inf
80.195.243.45:8444,+Inf
47.108.29.152:8333,+Inf
67.243.129.187:8333,0.007081
77.210.156.252:8333,+Inf
77.40.81.201:8333,1.718514
89.172.18.216:8333,0.003637
109.198.191.22:8333,+Inf
176.49.86.188:8333,37.548892
199.68.196.66:8333,+Inf
[2a05:8880:5:5:65fe:a28:652:f4ce]:8333,0.155125
41.218.224.33:8333,0.130968
72.218.206.7:8333,+Inf
75.162.167.136:8333,+Inf
77.40.94.231:8333,1.079906
7cailoibygaubame.onion:8333,+Inf
157.230.249.202:8333,+Inf
159.65.166.228:8333,+Inf
220.253.10.110:8333,0.000862
217.41.59.218:8333,0.000460
66fuszyyymedgeuk.onion:8333,+Inf
ezf5l5evtcnwgyy6.onion:8333,+Inf
172.85.25.155:8333,0.000563
174.57.211.200:8333,+Inf
178.11.221.102:8333,0.003702
63.143.34.98:8333,+Inf
83.135.149.105:8333,0.242448
85.214.90.161:8333,+Inf
95.217.10.167:8333,+Inf
157.230.144.234:8333,+Inf
190.75.83.160:8333,0.967569
2zndatxfidey7ccl.onion:8333,+Inf
79.108.195.111:8885,0.014009
84.142.223.34:8333,0.003834
93.237.236.97:9333,0.207577
mimmec7yx6mdwnis.onion:8333,+Inf
157.131.245.66:8333,0.000097
185.18.6.160:8333,+Inf
3efohggvhxact4dz.onion:8333,+Inf
213.174.156.73:8333,+Inf
2pyaxedhf6fedoj6.onion:8333,0.002280
37.230.169.206:8333,0.051140
62.205.248.22:8333,0.042054
159.65.45.131:8333,+Inf
188.127.164.5:8333,+Inf
2.225.249.9:8333,+Inf
82.193.100.83:8333,0.000960
93.104.112.171:8333,7.758621
120.25.252.249:8333,+Inf
18.217.212.248:8333,+Inf
54.39.49.55:8333,+Inf
47.25.74.230:8333,0.001914
73.157.10.26:8333,0.001994
73.38.249.5:8333,0.577413
78.47.41.177:8333,+Inf
[2601:602:0:b940:5054:ff:fe12:3456]:8333,0.069291
12.181.31.120:8333,+Inf
173.212.220.9:8333,+Inf
178.142.57.234:8333,0.004509
92.116.203.82:8333,0.005669
[2601:2c5:680:d4d0:387f:d4f:7a9c:ee0a]:8333,+Inf
124.18.161.154:8333,+Inf
158.51.97.132:8333,+Inf
51.159.23.89:8333,0.000385
77.1.97.18:8333,0.253914
[2a03:9da0:f6:1::2]:8333,+Inf
nvi3xe7ffjiogupm.onion:8333,+Inf
168.235.105.129:8333,+Inf
173.212.199.246:8333,+Inf
4tsikxni7hmpczf5.onion:8333,+Inf
54.185.27.17:8333,+Inf
157.97.7.24:8333,0.000017
173.212.207.249:8333,+Inf
3wajbxxjqensljqt.onion:8333,+Inf
83.21.46.120:8333,0.008114
88.217.120.157:8333,0.003436
[2001:470:a068::2]:8333,+Inf
104.248.2.238:8333,+Inf
162.238.125.101:8333,+Inf
37.138.211.78:8333,0.004081
87.188.240.247:8333,+Inf
95.112.123.167:8333,0.376331
[2a01:4f8:a0:2239::2]:8333,+Inf
kzamuelpexojj3eb.onion:8333,0.001534
ry2vgelx5r4rbh6a.onion:8333,+Inf
107.2.84.113:8333,+Inf
173.29.205.90:8333,0.459350
79.229.43.140:8333,0.003395
85.214.137.225:8333,+Inf
[2601:240:d200:89a0:74ff:e0e0:9ba6:8616]:8333,0.000288
p23ifh4k3os5we73.onion:8333,0.004186
115.37.236.219:8333,0.011941
190.78.48.96:8333,0.007320
76.89.240.233:8333,+Inf
81.237.206.224:8343,+Inf
95.134.41.207:8333,0.004217
95.211.189.3:8333,+Inf
104.155.212.201:8333,+Inf
142.93.200.9:8333,+Inf
34.222.243.87:8333,+Inf
6zh3vsdtaskr5acq.onion:8333,+Inf
77.10.255.226:8333,0.007460
84.201.171.21:8333,+Inf
13.125.44.219:8333,+Inf
188.103.102.70:8333,0.068565
188.231.177.149:8333,+Inf
79.159.2.83:8333,7.213224
[2a01:4f8:120:93f8::2]:8333,+Inf
hk5picuh5cu5bxcn.onion:8333,+Inf
ngfawlkrw3jjc5ms.onion:8333,+Inf
47.252.85.246:8333,+Inf
5.9.158.123:8333,+Inf
76.29.82.23:8333,+Inf
78.47.117.49:8333,+Inf
85.96.69.207:8333,3.131796
93.104.108.139:8333,0.056918
[2804:30c:b17:fb00:3c0a:2ee8:faa:b386]:8333,0.015723
hkqhuh6ol7up7ocb.onion:8333,0.000951
3.0.50.189:8333,0.000104
46.91.240.156:8333,0.000789
4ziidzhdon53j3pe.onion:8333,+Inf
vcpxw5l5l4etmz5k.onion:8333,+Inf
77.56.71.17:8333,0.000081
84.193.114.27:8333,0.000018
87.95.224.199:8333,0.385339
94.23.44.120:8333,+Inf
[2a01:c22:9057:4200:76d4:35ff:fee6:7b5d]:8333,0.003250
161.35.18.165:8333,+Inf
75.88.56.39:8333,0.000239
77.181.50.241:8333,0.003425
coemgnu2aliwcsn6.onion:8333,+Inf
46.105.117.212:8333,+Inf
67.166.219.168:8333,0.000762
95.217.221.35:8333,+Inf
[2001:999:62:e3fe:3f3f:8566:3a4d:9822]:8333,147.189097
[2800:810:557:364:1d1e:cc0:f4fe:237d]:8333,0.025276
144.76.91.36:8333,+Inf
24.68.13.200:8333,0.014397
35.220.228.203:8333,+Inf
91.76.146.63:8333,0.004929
o7ldrxqnpreulcml.onion:8333,0.000101
220.239.102.188:8333,+Inf
46.90.92.141:8333,0.003984
72.196.126.147:8333,0.000059
[2403:6200:88a2:b8ae:6c02:c7f6:25e7:be05]:8333,0.184240
[2a02:120b:2c1f:5900:bb7d:aa2e:46e5:3699]:8333,0.070219
uqvucqhplwqbjrsb.onion:8333,+Inf
188.155.66.128:8333,+Inf
46.246.37.56:8333,0.206438
89.244.81.100:8333,0.003897
[2001:41d0:1008:b86::]:8333,+Inf
190.88.255.95:8333,2.553569
213.49.166.250:8333,0.001011
41.96.118.151:8333,0.102070
98.128.225.9:8333,0.010983
190.88.249.29:8333,11.242681
78.0.10.80:8333,0.904797
80.142.74.69:8333,36.986301
47.56.231.218:8333,+Inf
87.122.121.211:8333,0.003771
[2408:8221:2819:91f0:2e0:70ff:fe88:460]:8333,0.003947
[2804:14d:72b2:8043::1004]:8333,0.019366
[2a00:1858:100f:841c:5094:b823:d871:c515]:8333,0.001281
178.90.140.170:8333,0.003605
220.235.167.34:8333,+Inf
46.126.230.24:8333,0.172766
fh46cklfqhd6sy5c.onion:8333,+Inf
nohkabzcnacddhb2.onion:8333,+Inf
qrv3w4frtw7wyrt2.onion:8333,+Inf
42.86.87.153:8333,0.000480
80.194.18.210:8333,12.253581
88.207.126.88:8333,0.000919
47.90.89.94:8333,+Inf
77.40.44.20:8333,19.821060
[2a01:4f8:c2c:a0d::1]:8333,+Inf
dp2gltnp6ww72kzk.onion:8333,+Inf
116.203.186.235:8333,+Inf
217.19.216.210:8333,+Inf
217.86.20.6:8333,0.003909
[2001:41d0:602:4cc::]:8333,+Inf
[2a04:9dc0:0:b:1011:3ff6:b2f3:38f9]:8333,0.432326
o4yjshdwlbshylqw.onion:8333,+Inf
101.109.15.30:8333,0.005203
172.105.21.216:8333,+Inf
178.207.214.141:8333,0.067375
80.136.50.112:8333,12.348149
185.5.55.62:8333,+Inf
51.83.109.234:8333,+Inf
66.27.69.145:8333,+Inf
e4ct4lgs2d35jarw.onion:8333,0.000248
ytkpjq7mdpzxd5b6.onion:8333,+Inf
6esnwbmjwo75yqll.onion:8333,+Inf
78.0.45.145:8333,1.353002
[2406:da18:f7c:4351:1a58:81fe:6ed0:1103]:8333,0.811664
47.95.220.157:9988,+Inf
85.10.248.121:8333,+Inf
87.122.109.73:8333,0.001468
[2a01:e34:ec29:e8d0:a5c4:ca4:96d6:ae3e]:8333,0.000147
fayauxoqg6ux7azj.onion:8333,+Inf
190.88.229.145:8333,20.324629
212.64.198.41:8333,+Inf
34.220.235.52:8333,+Inf
w5vlyzbibvja77oh.onion:8333,+Inf
80.128.152.181:8333,0.004197
88.22.156.108:8333,0.004302
[2606:a000:6703:6500::2]:8333,+Inf
[2a02:2f0c:7712:1500:8ab:a0ed:7cf7:3131]:8333,0.001073
wsi72ir4m25bdxb4.onion:8333,0.000070
2p35wtw7ce3xixcs.onion:8333,+Inf
35.185.143.8:8333,+Inf
68.146.118.40:8333,+Inf
46.142.6.56:8333,0.041147
87.122.100.246:8333,1.708692
[2001:470:71:470::7]:8333,+Inf
[2600:6c5d:4d00:22b4:c722:9fff:3586:ac0d]:8333,0.000737
pc6onf5qpgz7b7ck.onion:8333,0.705179
137.83.120.18:9333,0.176901
34.195.55.159:8333,+Inf
35.137.205.134:8333,+Inf
79.194.168.187:8333,0.004572
88.70.149.2:8333,0.000953
[2001:44c8:4701:4bde:1:0:b980:7e72]:8333,0.255440
kchxdw46w7aciofw.onion:8333,+Inf
178.63.247.209:8333,+Inf
185.107.15.161:8333,+Inf
77.1.7.11:8333,0.004217
82.65.76.185:8333,+Inf
86.175.92.153:8333,0.022878
88.130.223.54:8333,0.000224
92.116.134.91:8333,0.003786
uuhaluo3asacef32.onion:8333,+Inf
52.90.231.255:8333,+Inf
77.96.131.144:8333,6.494287
79.210.175.101:8333,0.004294
73.225.145.238:8333,+Inf
93.55.242.131:8333,+Inf
[2403:6200:8870:de:8256:f2ff:fe82:e3d3]:8333,11.446741
t6gl357t23m4nsqk.onion:8333,+Inf
100.18.53.24:8333,+Inf
27.204.87.112:8333,+Inf
31.45.199.242:8333,0.001092
5.152.145.177:8333,1.514939
84.171.150.122:8333,0.004851
[2601:246:4d7f:9b59:54b:23bc:3485:e467]:8333,+Inf
[2a02:810d:440:3218:35b7:2283:3f73:7aa6]:8366,0.000464
g7vlnw6betuitr6z.onion:8333,+Inf
139.59.145.220:8333,+Inf
187.112.2.246:8333,0.003307
46.229.165.135:8333,+Inf
88.130.73.254:8333,0.048575
89.244.91.124:8333,0.003479
[2a01:4f8:192:1091::2]:8333,+Inf
actjgejqz463w23r.onion:8333,+Inf
111.90.145.106:8333,+Inf
46.239.19.46:8333,0.003818
86.184.155.103:8333,0.000555
79.73.43.162:8333,0.008481
86.1.12.5:8333,0.716775
89.1.56.118:8334,3.122403
[2a01:261:0:9::68b5]:8333,+Inf
151.235.121.76:8333,0.006678
213.49.139.175:8333,0.003090
66.183.247.34:8333,+Inf
49.228.140.224:8333,0.000357
74.132.96.194:8333,+Inf
93.137.212.190:8333,4.616371
94.216.66.225:8333,+Inf
15.165.97.132:8333,+Inf
178.142.57.186:8333,0.003427
188.174.130.5:8333,40.793201
[2a02:120b:7fa:1820:d548:ce95:cfb0:50b9]:8333,5.573834
byuw3srqca5r26em.onion:8333,+Inf
142.179.72.117:8333,0.004698
5.139.62.23:8333,0.129714
97.126.0.171:8333,+Inf
82.196.3.201:7333,0.000527
95.116.108.243:8333,0.021010
sfssk5dtchwtzcpc.onion:8333,+Inf
111.248.243.79:8333,0.125529
13.231.190.71:8333,+Inf
154.204.31.234:8333,+Inf
84.184.247.251:8333,0.004469
86.170.142.71:8333,0.004143
87.133.6.57:8333,+Inf
88.26.90.1:8333,0.000050
89.23.35.9:8333,+Inf
121.123.96.137:8333,+Inf
18.139.3.212:8333,+Inf
46.142.18.206:8333,0.065398
91.65.149.146:8333,+Inf
94.130.69.46:8333,+Inf
5.9.43.237:8333,+Inf
77.0.38.41:8333,0.007665
78.1.128.15:8333,0.007764
[2001:41d0:e:32a::1]:8333,+Inf
[2406:da18:f7c:4351:8bc0:c6fd:ecfb:f074]:8333,0.682357
171.96.111.233:8333,0.000978
190.2.142.60:8333,+Inf
190.88.243.101:8333,3.298717
[2a02:1206:451a:d570:412e:8157:db4b:b5bd]:8333,0.743322
outo5m4a5dht3fnm.onion:8333,0.043087
92.6.135.18:8333,0.004437
93.136.86.142:8333,0.009193
[2001:44b8:215a:2d02:6e23:3bf:9e62:a006]:8333,+Inf
[2400:4151:9401:7200:5cf0:6d67:14c9:5f6c]:8333,0.084303
[2a01:4f8:c010:2f06::1]:8333,+Inf
31.13.195.69:8333,+Inf
75.40.189.179:8333,+Inf
87.18.41.51:8333,0.004174
[2001:ac8:23:3e:1011:85c0:1143:4bb7]:8333,0.016129
[2607:fb90:47da:db94:ae60:427f:d605:a7e9]:8333,0.079596
77.8.123.67:8333,0.003834
79.194.166.135:8333,0.004274
79.226.251.236:8333,0.009570
86.135.217.48:8333,+Inf
87.8.64.15:8333,0.000189
193.83.19.224:8333,+Inf
24.176.70.83:8333,0.003670
46.88.191.206:8333,0.013322
[2403:6200:88a2:e92b:8989:593f:8f38:88df]:8333,44.929797
vs573vvh4brenqnq.onion:8333,+Inf
178.184.113.20:8333,0.018751
46.90.92.132:8333,0.003754
92.9.74.194:8333,0.000160
80.41.37.3:8333,0.003086
84.50.36.154:8333,+Inf
95.216.100.54:8333,112.941176
[2a01:e0a:543:a970:15ee:4c93:8f82:4a2]:8333,0.016456
144.137.29.181:8333,+Inf
34.72.107.74:8333,+Inf
41.80.76.184:8333,0.151008
82.4.49.116:8333,+Inf
[2a02:7b40:592f:a073::1]:8333,+Inf
109.148.123.207:8333,+Inf
207.229.46.250:8333,+Inf
35.187.204.47:8333,+Inf
207.154.210.119:8333,+Inf
77.248.247.204:8333,+Inf
joth4reafux4ft7q.onion:8333,+Inf
rlam7vlpmuc7rvrp.onion:8333,+Inf
109.136.233.116:8333,0.002783
149.233.203.69:8333,0.003901
163.172.219.184:8333,+Inf
51.158.78.188:8333,+Inf
64.98.48.179:8333,+Inf
108.26.185.167:8333,0.000183
38.111.114.148:8333,+Inf
5.189.148.200:8333,+Inf
83.252.225.12:8333,0.515381
85.173.203.15:8333,0.021273
93.213.165.134:8333,0.000135
[2001:ac8:23:3e:1012:4b5e:45e1:461e]:8333,23.690705
inysvhakrulg6lts.onion:8333,+Inf
1.172.101.62:8333,0.000263
